 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   8.55750116E-01   11  -5.23319531E-06   4.82867663E-06
   8.55750116E-01   12  -4.44140461E-06   3.64513675E-06
   8.55750116E-01   13  -3.74911230E-06   3.11468267E-06
   8.55750116E-01   14  -3.14962550E-06   2.43829333E-06
   8.55750116E-01   15  -2.82852769E-06   2.26135572E-06
   8.55750116E-01   16  -2.57020588E-06   2.17873499E-06
   8.55750116E-01   17  -2.21649321E-06   1.84731909E-06
   8.55750116E-01   18  -1.94043291E-06   1.81908355E-06
   8.55750116E-01   19  -1.72990827E-06   1.58885205E-06
   8.55750116E-01   20  -1.53561488E-06   1.35002379E-06
   8.60696071E-01  -12   3.98772179E-06  -5.37676977E-06
   8.60696071E-01  -11   4.30002311E-06  -5.71209346E-06
   8.60696071E-01  -10   4.49663608E-06  -5.46485041E-06
   8.60696071E-01   -9   4.06793931E-06  -5.07302577E-06
   8.60696071E-01   -8   3.63566444E-06  -4.39800510E-06
   8.60696071E-01   -7   3.81908905E-06  -4.84376440E-06
   8.60696071E-01   -6   7.05025055E-06  -9.79345789E-06
   8.60696071E-01   -5   1.25658907E-05  -2.12378205E-05
   8.60696071E-01   -4   7.76564662E-06  -2.52278556E-05
   8.60696071E-01   -3   2.15000699E-05  -2.08998728E-05
   8.60696071E-01   -2   1.42748302E-04  -1.94921466E-04
   8.60696071E-01   -1   2.43531088E-04  -5.37787280E-04
   8.60696071E-01    0  -6.65533235E-04   1.69273389E-03
   8.60696071E-01    1   6.97031608E-05  -1.68131747E-04
   8.60696071E-01    2   1.56995120E-04   3.79066872E-05
   8.60696071E-01    3  -3.26181768E-05  -6.19318165E-05
   8.60696071E-01    4  -1.12073206E-05   2.87454073E-05
   8.60696071E-01    5  -2.73390108E-05   3.82094932E-05
   8.60696071E-01    6  -4.49093269E-05   3.26735869E-05
   8.60696071E-01    7  -2.17894910E-05   2.54962003E-05
   8.60696071E-01    8  -1.21697759E-05   1.43629578E-05
   8.60696071E-01    9  -8.67260581E-06   9.84404848E-06
   8.60696071E-01   10  -7.50454767E-06   7.41375261E-06
   8.60696071E-01   11  -6.20858464E-06   5.84181598E-06
   8.60696071E-01   12  -5.21323558E-06   4.40886988E-06
   8.60696071E-01   13  -4.32021268E-06   3.69523773E-06
   8.60696071E-01   14  -3.65252030E-06   2.85752736E-06
   8.60696071E-01   15  -3.27160388E-06   2.65015844E-06
   8.60696071E-01   16  -2.96925188E-06   2.53066937E-06
   8.60696071E-01   17  -2.64344740E-06   2.20996929E-06
   8.60696071E-01   18  -2.31901889E-06   2.17552281E-06
   8.60696071E-01   19  -2.07507642E-06   1.83879873E-06
   8.60696071E-01   20  -1.77373356E-06   1.56949671E-06
   8.65642025E-01  -12   4.32426184E-06  -5.65245466E-06
   8.65642025E-01  -11   4.57610106E-06  -6.00298049E-06
   8.65642025E-01  -10   4.75119805E-06  -5.78026668E-06
   8.65642025E-01   -9   4.36834943E-06  -5.40696132E-06
   8.65642025E-01   -8   3.91373024E-06  -4.78261228E-06
   8.65642025E-01   -7   4.16015915E-06  -5.31585797E-06
   8.65642025E-01   -6   7.75187315E-06  -1.06412523E-05
   8.65642025E-01   -5   1.38987924E-05  -2.27493208E-05
   8.65642025E-01   -4   8.77121725E-06  -2.73600032E-05
   8.65642025E-01   -3   2.11344842E-05  -2.14818826E-05
   8.65642025E-01   -2   1.48614578E-04  -1.98550566E-04
   8.65642025E-01   -1   2.51231508E-04  -5.50744063E-04
   8.65642025E-01    0  -6.75200392E-04   1.71127993E-03
   8.65642025E-01    1   7.14180329E-05  -1.71891571E-04
   8.65642025E-01    2   1.71076583E-04   3.50733788E-05
   8.65642025E-01    3  -3.40557149E-05  -6.90627264E-05
   8.65642025E-01    4  -1.12175361E-06   2.20020273E-05
   8.65642025E-01    5  -2.98470922E-05   4.13052791E-05
   8.65642025E-01    6  -5.53409838E-05   4.30698760E-05
   8.65642025E-01    7  -2.67687449E-05   2.94086552E-05
   8.65642025E-01    8  -1.60629662E-05   1.80535489E-05
   8.65642025E-01    9  -1.07592053E-05   1.19091900E-05
   8.65642025E-01   10  -8.81182533E-06   9.06977595E-06
   8.65642025E-01   11  -7.19871656E-06   6.89254520E-06
   8.65642025E-01   12  -5.99208929E-06   5.20735441E-06
   8.65642025E-01   13  -4.89045712E-06   4.29615380E-06
   8.65642025E-01   14  -4.15687131E-06   3.28907248E-06
   8.65642025E-01   15  -3.70696304E-06   3.04372065E-06
   8.65642025E-01   16  -3.36064450E-06   2.88191889E-06
   8.65642025E-01   17  -3.07383604E-06   2.58378057E-06
   8.65642025E-01   18  -2.70065109E-06   2.54194497E-06
   8.65642025E-01   19  -2.42429520E-06   2.09961698E-06
   8.65642025E-01   20  -2.00439633E-06   1.79709417E-06
   8.70587980E-01  -12   4.63389026E-06  -5.91051697E-06
   8.70587980E-01  -11   4.82107611E-06  -6.27455546E-06
   8.70587980E-01  -10   4.96780027E-06  -6.07496913E-06
   8.70587980E-01   -9   4.63189494E-06  -5.71093401E-06
   8.70587980E-01   -8   4.15358927E-06  -5.13803182E-06
   8.70587980E-01   -7   4.46089048E-06  -5.76510518E-06
   8.70587980E-01   -6   8.40456565E-06  -1.14508833E-05
   8.70587980E-01   -5   1.51601134E-05  -2.42007871E-05
   8.70587980E-01   -4   9.69621822E-06  -2.94061983E-05
   8.70587980E-01   -3   2.06640553E-05  -2.19725531E-05
   8.70587980E-01   -2   1.54003355E-04  -2.01629662E-04
   8.70587980E-01   -1   2.58186433E-04  -5.62381228E-04
   8.70587980E-01    0  -6.83819922E-04   1.72636061E-03
   8.70587980E-01    1   7.23208416E-05  -1.76182683E-04
   8.70587980E-01    2   1.83425924E-04   3.33069627E-05
   8.70587980E-01    3  -3.48720823E-05  -7.56078757E-05
   8.70587980E-01    4   9.07795501E-06   1.47371372E-05
   8.70587980E-01    5  -3.22567700E-05   4.45401924E-05
   8.70587980E-01    6  -6.48965788E-05   5.32017228E-05
   8.70587980E-01    7  -3.13466073E-05   3.29690570E-05
   8.70587980E-01    8  -1.97506376E-05   2.16014538E-05
   8.70587980E-01    9  -1.27499492E-05   1.38948431E-05
   8.70587980E-01   10  -1.00371448E-05   1.06681615E-05
   8.70587980E-01   11  -8.13225677E-06   7.90915665E-06
   8.70587980E-01   12  -6.72382266E-06   5.98909023E-06
   8.70587980E-01   13  -5.42101949E-06   4.87864860E-06
   8.70587980E-01   14  -4.62824401E-06   3.70290765E-06
   8.70587980E-01   15  -4.10239060E-06   3.41422545E-06
   8.70587980E-01   16  -3.71644722E-06   3.20583733E-06
   8.70587980E-01   17  -3.47783167E-06   2.94216980E-06
   8.70587980E-01   18  -3.05951152E-06   2.89406288E-06
   8.70587980E-01   19  -2.75578734E-06   2.35744292E-06
   8.70587980E-01   20  -2.21429946E-06   2.02164241E-06
   8.75533934E-01  -12   4.89426584E-06  -6.13816061E-06
   8.75533934E-01  -11   5.01617596E-06  -6.50896157E-06
   8.75533934E-01  -10   5.12770256E-06  -6.32426657E-06
   8.75533934E-01   -9   4.83317527E-06  -5.95541224E-06
   8.75533934E-01   -8   4.33037383E-06  -5.43102927E-06
   8.75533934E-01   -7   4.69323520E-06  -6.15708451E-06
   8.75533934E-01   -6   8.96140519E-06  -1.21710523E-05
   8.75533934E-01   -5   1.62706702E-05  -2.55143917E-05
   8.75533934E-01   -4   1.04638192E-05  -3.12425521E-05
   8.75533934E-01   -3   2.01023632E-05  -2.23016425E-05
   8.75533934E-01   -2   1.58568039E-04  -2.03958217E-04
   8.75533934E-01   -1   2.63853200E-04  -5.71826814E-04
   8.75533934E-01    0  -6.90704505E-04   1.73639605E-03
   8.75533934E-01    1   7.22430811E-05  -1.80508493E-04
   8.75533934E-01    2   1.92803024E-04   3.27247745E-05
   8.75533934E-01    3  -3.46745096E-05  -8.11876957E-05
   8.75533934E-01    4   1.85873261E-05   7.54176919E-06
   8.75533934E-01    5  -3.44617188E-05   4.77371960E-05
   8.75533934E-01    6  -7.27413897E-05   6.22249112E-05
   8.75533934E-01    7  -3.51179394E-05   3.58939621E-05
   8.75533934E-01    8  -2.29096141E-05   2.47158836E-05
   8.75533934E-01    9  -1.44751028E-05   1.56458771E-05
   8.75533934E-01   10  -1.10774845E-05   1.20816320E-05
   8.75533934E-01   11  -8.93382567E-06   8.81493360E-06
   8.75533934E-01   12  -7.35168471E-06   6.69880074E-06
   8.75533934E-01   13  -5.87185009E-06   5.40166643E-06
   8.75533934E-01   14  -5.03093382E-06   4.06766008E-06
   8.75533934E-01   15  -4.42492611E-06   3.73294304E-06
   8.75533934E-01   16  -4.00817043E-06   3.47492874E-06
   8.75533934E-01   17  -3.82392392E-06   3.25665124E-06
   8.75533934E-01   18  -3.36839088E-06   3.20582710E-06
   8.75533934E-01   19  -3.04661937E-06   2.59725967E-06
   8.75533934E-01   20  -2.39051689E-06   2.23138918E-06
   8.80479888E-01  -12   5.08408020E-06  -6.32379845E-06
   8.80479888E-01  -11   5.14398286E-06  -6.68909266E-06
   8.80479888E-01  -10   5.21403960E-06  -6.50399997E-06
   8.80479888E-01   -9   4.94836297E-06  -6.11225828E-06
   8.80479888E-01   -8   4.42092276E-06  -5.63018142E-06
   8.80479888E-01   -7   4.83124748E-06  -6.45942879E-06
   8.80479888E-01   -6   9.37843597E-06  -1.27539131E-05
   8.80479888E-01   -5   1.71570370E-05  -2.66177936E-05
   8.80479888E-01   -4   1.10008586E-05  -3.27528710E-05
   8.80479888E-01   -3   1.94640553E-05  -2.24024969E-05
   8.80479888E-01   -2   1.61996124E-04  -2.05374847E-04
   8.80479888E-01   -1   2.67749151E-04  -5.78308745E-04
   8.80479888E-01    0  -6.95246936E-04   1.74005224E-03
   8.80479888E-01    1   7.10321177E-05  -1.84312833E-04
   8.80479888E-01    2   1.97997199E-04   3.33851468E-05
   8.80479888E-01    3  -3.29921684E-05  -8.55159185E-05
   8.80479888E-01    4   2.65474799E-05   1.08792023E-06
   8.80479888E-01    5  -3.63760902E-05   5.07247104E-05
   8.80479888E-01    6  -7.80853539E-05   6.92913589E-05
   8.80479888E-01    7  -3.76976125E-05   3.79280942E-05
   8.80479888E-01    8  -2.52239306E-05   2.71115094E-05
   8.80479888E-01    9  -1.57675039E-05   1.70113872E-05
   8.80479888E-01   10  -1.18336374E-05   1.31847669E-05
   8.80479888E-01   11  -9.53048756E-06   9.53472336E-06
   8.80479888E-01   12  -7.82127878E-06   7.28214808E-06
   8.80479888E-01   13  -6.20532705E-06   5.82553020E-06
   8.80479888E-01   14  -5.33120457E-06   4.35361327E-06
   8.80479888E-01   15  -4.64395571E-06   3.97297089E-06
   8.80479888E-01   16  -4.20944420E-06   3.66342356E-06
   8.80479888E-01   17  -4.08155668E-06   3.49925153E-06
   8.80479888E-01   18  -3.60099985E-06   3.45159385E-06
   8.80479888E-01   19  -3.27468142E-06   2.80413919E-06
   8.80479888E-01   20  -2.52185694E-06   2.41507146E-06
   8.85425843E-01  -12   5.18525087E-06  -6.45847254E-06
   8.85425843E-01  -11   5.19031160E-06  -6.80040655E-06
   8.85425843E-01  -10   5.21376818E-06  -6.59302261E-06
   8.85425843E-01   -9   4.95779617E-06  -6.15782655E-06
   8.85425843E-01   -8   4.40632347E-06  -5.70947443E-06
   8.85425843E-01   -7   4.85403090E-06  -6.64567685E-06
   8.85425843E-01   -6   9.61956377E-06  -1.31607008E-05
   8.85425843E-01   -5   1.77601856E-05  -2.74526174E-05
   8.85425843E-01   -4   1.12457596E-05  -3.38421585E-05
   8.85425843E-01   -3   1.87619680E-05  -2.22192726E-05
   8.85425843E-01   -2   1.64046412E-04  -2.05779054E-04
   8.85425843E-01   -1   2.69513627E-04  -5.81250482E-04
   8.85425843E-01    0  -6.96992611E-04   1.73641057E-03
   8.85425843E-01    1   6.85595665E-05  -1.87029241E-04
   8.85425843E-01    2   1.97939399E-04   3.52794644E-05
   8.85425843E-01    3  -2.92852178E-05  -8.84594586E-05
   8.85425843E-01    4   3.21098361E-05  -3.91434853E-06
   8.85425843E-01    5  -3.79504103E-05   5.33591630E-05
   8.85425843E-01    6  -8.02700877E-05   7.36314173E-05
   8.85425843E-01    7  -3.87625082E-05   3.88770299E-05
   8.85425843E-01    8  -2.64173733E-05   2.85383140E-05
   8.85425843E-01    9  -1.64795125E-05   1.78608160E-05
   8.85425843E-01   10  -1.22208396E-05   1.38668093E-05
   8.85425843E-01   11  -9.85948297E-06   1.00028325E-05
   8.85425843E-01   12  -8.08643306E-06   7.69139964E-06
   8.85425843E-01   13  -6.39052150E-06   6.11628158E-06
   8.85425843E-01   14  -5.50108604E-06   4.53625138E-06
   8.85425843E-01   15  -4.73481034E-06   4.11243545E-06
   8.85425843E-01   16  -4.29912003E-06   3.75029185E-06
   8.85425843E-01   17  -4.22426983E-06   3.64541647E-06
   8.85425843E-01   18  -3.73471928E-06   3.60873832E-06
   8.85425843E-01   19  -3.42103933E-06   2.96474789E-06
   8.85425843E-01   20  -2.60037833E-06   2.56317319E-06
   8.90371797E-01  -12   5.18532583E-06  -6.53735263E-06
   8.90371797E-01  -11   5.14623547E-06  -6.83291149E-06
   8.90371797E-01  -10   5.11973330E-06  -6.57596704E-06
   8.90371797E-01   -9   4.84880452E-06  -6.07636539E-06
   8.90371797E-01   -8   4.27467364E-06  -5.65223598E-06
   8.90371797E-01   -7   4.74892497E-06  -6.69946199E-06
   8.90371797E-01   -6   9.66185983E-06  -1.33678000E-05
   8.90371797E-01   -5   1.80447906E-05  -2.79835422E-05
   8.90371797E-01   -4   1.11572432E-05  -3.44512047E-05
   8.90371797E-01   -3   1.80037803E-05  -2.17148241E-05
   8.90371797E-01   -2   1.64588088E-04  -2.05152155E-04
   8.90371797E-01   -1   2.68972944E-04  -5.80369996E-04
   8.90371797E-01    0  -6.95713098E-04   1.72513583E-03
   8.90371797E-01    1   6.47300702E-05  -1.88140343E-04
   8.90371797E-01    2   1.91827323E-04   3.83269707E-05
   8.90371797E-01    3  -2.29618506E-05  -9.00988438E-05
   8.90371797E-01    4   3.45136748E-05  -6.77210975E-06
   8.90371797E-01    5  -3.91879082E-05   5.55498514E-05
   8.90371797E-01    6  -7.88642925E-05   7.46476938E-05
   8.90371797E-01    7  -3.80976636E-05   3.86420440E-05
   8.90371797E-01    8  -2.62898739E-05   2.88150804E-05
   8.90371797E-01    9  -1.65020545E-05   1.81019006E-05
   8.90371797E-01   10  -1.21805395E-05   1.40460497E-05
   8.90371797E-01   11  -9.87681597E-06   1.01718562E-05
   8.90371797E-01   12  -8.11567536E-06   7.89176499E-06
   8.90371797E-01   13  -6.40784341E-06   6.25048289E-06
   8.90371797E-01   14  -5.52252506E-06   4.60014489E-06
   8.90371797E-01   15  -4.68266919E-06   4.13797691E-06
   8.90371797E-01   16  -4.26462769E-06   3.72252863E-06
   8.90371797E-01   17  -4.23318948E-06   3.67726794E-06
   8.90371797E-01   18  -3.75365169E-06   3.66058756E-06
   8.90371797E-01   19  -3.47253822E-06   3.06904405E-06
   8.90371797E-01   20  -2.62296541E-06   2.66930301E-06
   8.95317752E-01  -12   5.07993069E-06  -6.56118487E-06
   8.95317752E-01  -11   5.01011168E-06  -6.78318122E-06
   8.95317752E-01  -10   4.93269325E-06  -6.44611285E-06
   8.95317752E-01   -9   4.61856755E-06  -5.86348170E-06
   8.95317752E-01   -8   4.02386659E-06  -5.45511554E-06
   8.95317752E-01   -7   4.51469608E-06  -6.61871934E-06
   8.95317752E-01   -6   9.50087889E-06  -1.33727759E-05
   8.95317752E-01   -5   1.80084728E-05  -2.82072655E-05
   8.95317752E-01   -4   1.07232269E-05  -3.45711258E-05
   8.95317752E-01   -3   1.71884592E-05  -2.08787018E-05
   8.95317752E-01   -2   1.63638373E-04  -2.03575187E-04
   8.95317752E-01   -1   2.66202751E-04  -5.75773232E-04
   8.95317752E-01    0  -6.91473798E-04   1.70662592E-03
   8.95317752E-01    1   5.94901713E-05  -1.87243982E-04
   8.95317752E-01    2   1.79255655E-04   4.23730182E-05
   8.95317752E-01    3  -1.34047940E-05  -9.07830938E-05
   8.95317752E-01    4   3.31729810E-05  -6.87543128E-06
   8.95317752E-01    5  -4.01596611E-05   5.72841640E-05
   8.95317752E-01    6  -7.37608205E-05   7.20146772E-05
   8.95317752E-01    7  -3.56433290E-05   3.72543327E-05
   8.95317752E-01    8  -2.47553647E-05   2.78643105E-05
   8.95317752E-01    9  -1.57845222E-05   1.76992218E-05
   8.95317752E-01   10  -1.16924955E-05   1.36848488E-05
   8.95317752E-01   11  -9.56611092E-06   1.00218480E-05
   8.95317752E-01   12  -7.89885872E-06   7.86797596E-06
   8.95317752E-01   13  -6.25372725E-06   6.22014222E-06
   8.95317752E-01   14  -5.39158734E-06   4.54288971E-06
   8.95317752E-01   15  -4.48647665E-06   4.04825687E-06
   8.95317752E-01   16  -4.10533510E-06   3.57847037E-06
   8.95317752E-01   17  -4.10063158E-06   3.58699380E-06
   8.95317752E-01   18  -3.65176723E-06   3.59947994E-06
   8.95317752E-01   19  -3.42447618E-06   3.11205542E-06
   8.95317752E-01   20  -2.59282384E-06   2.73158867E-06
   9.00263706E-01  -12   4.87503195E-06  -6.53752417E-06
   9.00263706E-01  -11   4.78940953E-06  -6.65620528E-06
   9.00263706E-01  -10   4.66309580E-06  -6.20810093E-06
   9.00263706E-01   -9   4.27673669E-06  -5.52934481E-06
   9.00263706E-01   -8   3.66413891E-06  -5.13173006E-06
   9.00263706E-01   -7   4.16442220E-06  -6.41948848E-06
   9.00263706E-01   -6   9.15546618E-06  -1.31997436E-05
   9.00263706E-01   -5   1.76900246E-05  -2.81603800E-05
   9.00263706E-01   -4   9.96908879E-06  -3.42563474E-05
   9.00263706E-01   -3   1.63028649E-05  -1.97345116E-05
   9.00263706E-01   -2   1.61394508E-04  -2.01241145E-04
   9.00263706E-01   -1   2.61580568E-04  -5.68030861E-04
   9.00263706E-01    0  -6.84686928E-04   1.68212269E-03
   9.00263706E-01    1   5.28368895E-05  -1.84121124E-04
   9.00263706E-01    2   1.60340785E-04   4.71913829E-05
   9.00263706E-01    3  -8.56178487E-09  -9.11713214E-05
   9.00263706E-01    4   2.77671269E-05  -3.77091173E-06
   9.00263706E-01    5  -4.10164972E-05   5.86505072E-05
   9.00263706E-01    6  -6.52663446E-05   6.57761210E-05
   9.00263706E-01    7  -3.15385859E-05   3.49049645E-05
   9.00263706E-01    8  -2.18778062E-05   2.57455310E-05
   9.00263706E-01    9  -1.43538266E-05   1.66916809E-05
   9.00263706E-01   10  -1.07861050E-05   1.28040049E-05
   9.00263706E-01   11  -8.94694017E-06   9.56901747E-06
   9.00263706E-01   12  -7.45332461E-06   7.63052284E-06
   9.00263706E-01   13  -5.94490211E-06   6.03730164E-06
   9.00263706E-01   14  -5.12230452E-06   4.37871207E-06
   9.00263706E-01   15  -4.16248414E-06   3.85714083E-06
   9.00263706E-01   16  -3.83557648E-06   3.33081964E-06
   9.00263706E-01   17  -3.83349820E-06   3.38007214E-06
   9.00263706E-01   18  -3.43586183E-06   3.42968467E-06
   9.00263706E-01   19  -3.28310187E-06   3.09558224E-06
   9.00263706E-01   20  -2.52071944E-06   2.75394987E-06
   9.05209661E-01  -12   4.58873104E-06  -6.48154695E-06
   9.05209661E-01  -11   4.50209713E-06  -6.46683158E-06
   9.05209661E-01  -10   4.33234982E-06  -5.88016990E-06
   9.05209661E-01   -9   3.84748397E-06  -5.10122241E-06
   9.05209661E-01   -8   3.22005321E-06  -4.71549498E-06
   9.05209661E-01   -7   3.72768394E-06  -6.13878214E-06
   9.05209661E-01   -6   8.67139870E-06  -1.29032976E-05
   9.05209661E-01   -5   1.71754246E-05  -2.79249733E-05
   9.05209661E-01   -4   8.96425492E-06  -3.36341636E-05
   9.05209661E-01   -3   1.53190042E-05  -1.83457065E-05
   9.05209661E-01   -2   1.58254911E-04  -1.98458488E-04
   9.05209661E-01   -1   2.55819748E-04  -5.58224785E-04
   9.05209661E-01    0  -6.76139472E-04   1.65375975E-03
   9.05209661E-01    1   4.48255363E-05  -1.78798865E-04
   9.05209661E-01    2   1.35826450E-04   5.24911436E-05
   9.05209661E-01    3   1.77715737E-05  -9.22518220E-05
   9.05209661E-01    4   1.83279348E-05   2.76164666E-06
   9.05209661E-01    5  -4.19951587E-05   5.98556046E-05
   9.05209661E-01    6  -5.41722362E-05   5.64297135E-05
   9.05209661E-01    7  -2.61560351E-05   3.19660669E-05
   9.05209661E-01    8  -1.79011830E-05   2.26830823E-05
   9.05209661E-01    9  -1.23304068E-05   1.52067712E-05
   9.05209661E-01   10  -9.54956894E-06   1.14948028E-05
   9.05209661E-01   11  -8.08160747E-06   8.87291264E-06
   9.05209661E-01   12  -6.82882831E-06   7.22079717E-06
   9.05209661E-01   13  -5.52167581E-06   5.73770650E-06
   9.05209661E-01   14  -4.74965710E-06   4.14125166E-06
   9.05209661E-01   15  -3.74693181E-06   3.59612050E-06
   9.05209661E-01   16  -3.48693112E-06   3.00897343E-06
   9.05209661E-01   17  -3.45605865E-06   3.07794768E-06
   9.05209661E-01   18  -3.12796947E-06   3.16983951E-06
   9.05209661E-01   19  -3.06762359E-06   3.02962644E-06
   9.05209661E-01   20  -2.42574540E-06   2.74707528E-06
   9.10155615E-01  -12   4.25225098E-06  -6.41621003E-06
   9.10155615E-01  -11   4.17729967E-06  -6.24051406E-06
   9.10155615E-01  -10   3.97329615E-06  -5.49552548E-06
   9.10155615E-01   -9   3.37057906E-06  -4.62486523E-06
   9.10155615E-01   -8   2.73153013E-06  -4.26107297E-06
   9.10155615E-01   -7   3.25160655E-06  -5.83589786E-06
   9.10155615E-01   -6   8.12309137E-06  -1.25700928E-05
