
   ising   psi         q          di      re alpha   im alpha

     1  3.468E-01  2.000E+00 -4.985E-01  7.061E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

  336  2.236E-03  3.193E-05  1.430E+00  5.703E-01  1.191E-01
  337  2.268E-03  3.193E-05  1.430E+00  5.703E-01  1.209E-01
  338  2.300E-03  3.193E-05  1.430E+00  5.703E-01  1.226E-01
  339  2.332E-03  3.193E-05  1.430E+00  5.703E-01  1.244E-01
  340  2.368E-03  3.590E-05  1.430E+00  5.703E-01  1.264E-01
  341  2.404E-03  3.590E-05  1.430E+00  5.703E-01  1.284E-01
  342  2.439E-03  3.590E-05  1.430E+00  5.703E-01  1.304E-01
  343  2.475E-03  3.590E-05  1.430E+00  5.703E-01  1.324E-01
  344  2.511E-03  3.590E-05  1.430E+00  5.703E-01  1.344E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    345, psi = 2.547E-03, q =  1.430

   is    psifac      dpsi        q       singfac     eval1

  345  2.547E-03  3.590E-05  1.430E+00  5.703E-01  1.364E-01
  346  2.547E-03  1.000E-07  1.430E+00  5.703E-01  1.364E-01
  347  2.547E-03  1.000E-07  1.430E+00  5.703E-01  1.364E-01
  348  2.551E-03  3.962E-06  1.430E+00  5.703E-01  1.366E-01
  349  2.555E-03  3.962E-06  1.430E+00  5.703E-01  1.368E-01
  350  2.559E-03  3.962E-06  1.430E+00  5.703E-01  1.370E-01
  351  2.573E-03  1.350E-05  1.430E+00  5.703E-01  1.378E-01
  352  2.586E-03  1.350E-05  1.430E+00  5.702E-01  1.385E-01
  353  2.600E-03  1.350E-05  1.430E+00  5.702E-01  1.393E-01
  354  2.613E-03  1.350E-05  1.430E+00  5.702E-01  1.400E-01
  355  2.629E-03  1.559E-05  1.430E+00  5.702E-01  1.409E-01
  356  2.644E-03  1.559E-05  1.430E+00  5.702E-01  1.418E-01
  357  2.660E-03  1.559E-05  1.430E+00  5.702E-01  1.426E-01
  358  2.676E-03  1.559E-05  1.430E+00  5.702E-01  1.435E-01
  359  2.691E-03  1.559E-05  1.430E+00  5.702E-01  1.444E-01
  360  2.716E-03  2.499E-05  1.430E+00  5.702E-01  1.457E-01
  361  2.741E-03  2.499E-05  1.430E+00  5.702E-01  1.471E-01
  362  2.766E-03  2.499E-05  1.430E+00  5.702E-01  1.485E-01
  363  2.791E-03  2.499E-05  1.430E+00  5.702E-01  1.499E-01
  364  2.816E-03  2.499E-05  1.430E+00  5.702E-01  1.513E-01
  365  2.848E-03  3.173E-05  1.430E+00  5.702E-01  1.530E-01
  366  2.880E-03  3.173E-05  1.430E+00  5.701E-01  1.548E-01
  367  2.911E-03  3.173E-05  1.430E+00  5.701E-01  1.566E-01
  368  2.943E-03  3.173E-05  1.430E+00  5.701E-01  1.583E-01
  369  2.975E-03  3.173E-05  1.430E+00  5.701E-01  1.601E-01
  370  3.007E-03  3.173E-05  1.430E+00  5.701E-01  1.618E-01
  371  3.055E-03  4.818E-05  1.430E+00  5.701E-01  1.645E-01
  372  3.103E-03  4.818E-05  1.430E+00  5.700E-01  1.672E-01
  373  3.151E-03  4.818E-05  1.430E+00  5.700E-01  1.698E-01
  374  3.199E-03  4.818E-05  1.430E+00  5.700E-01  1.725E-01
  375  3.247E-03  4.818E-05  1.430E+00  5.700E-01  1.752E-01
  376  3.296E-03  4.818E-05  1.430E+00  5.699E-01  1.778E-01
  377  3.344E-03  4.818E-05  1.430E+00  5.699E-01  1.805E-01
  378  3.392E-03  4.818E-05  1.430E+00  5.699E-01  1.832E-01
  379  3.440E-03  4.818E-05  1.430E+00  5.699E-01  1.858E-01
  380  3.488E-03  4.818E-05  1.430E+00  5.698E-01  1.885E-01
  381  3.536E-03  4.818E-05  1.430E+00  5.698E-01  1.912E-01
  382  3.585E-03  4.818E-05  1.430E+00  5.698E-01  1.938E-01
  383  3.640E-03  5.542E-05  1.430E+00  5.697E-01  1.969E-01
  384  3.695E-03  5.542E-05  1.430E+00  5.697E-01  2.000E-01
  385  3.751E-03  5.542E-05  1.430E+00  5.697E-01  2.030E-01
  386  3.806E-03  5.542E-05  1.430E+00  5.696E-01  2.061E-01
  387  3.862E-03  5.542E-05  1.430E+00  5.696E-01  2.092E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    388, psi = 3.917E-03, q =  1.430

   is    psifac      dpsi        q       singfac     eval1

  388  3.917E-03  5.542E-05  1.430E+00  5.695E-01  2.122E-01
  389  3.917E-03  1.000E-07  1.430E+00  5.695E-01  2.122E-01
  390  3.917E-03  1.000E-07  1.430E+00  5.695E-01  2.122E-01
  391  3.924E-03  6.335E-06  1.430E+00  5.695E-01  2.126E-01
  392  3.930E-03  6.335E-06  1.430E+00  5.695E-01  2.129E-01
  393  3.936E-03  6.335E-06  1.430E+00  5.695E-01  2.133E-01
  394  3.962E-03  2.576E-05  1.431E+00  5.695E-01  2.147E-01
  395  3.988E-03  2.576E-05  1.431E+00  5.695E-01  2.161E-01
  396  4.014E-03  2.576E-05  1.431E+00  5.695E-01  2.176E-01
  397  4.039E-03  2.576E-05  1.431E+00  5.694E-01  2.190E-01
  398  4.069E-03  2.966E-05  1.431E+00  5.694E-01  2.206E-01
  399  4.099E-03  2.966E-05  1.431E+00  5.694E-01  2.223E-01
  400  4.128E-03  2.966E-05  1.431E+00  5.694E-01  2.239E-01
  401  4.158E-03  2.966E-05  1.431E+00  5.693E-01  2.255E-01
  402  4.188E-03  2.966E-05  1.431E+00  5.693E-01  2.272E-01
  403  4.227E-03  3.950E-05  1.431E+00  5.693E-01  2.294E-01
  404  4.267E-03  3.950E-05  1.431E+00  5.692E-01  2.315E-01
  405  4.306E-03  3.950E-05  1.431E+00  5.692E-01  2.337E-01
  406  4.346E-03  3.950E-05  1.431E+00  5.692E-01  2.359E-01
  407  4.385E-03  3.950E-05  1.431E+00  5.691E-01  2.381E-01
  408  4.435E-03  5.002E-05  1.431E+00  5.691E-01  2.408E-01
  409  4.485E-03  5.002E-05  1.431E+00  5.691E-01  2.436E-01
  410  4.535E-03  5.002E-05  1.431E+00  5.690E-01  2.464E-01
  411  4.585E-03  5.002E-05  1.431E+00  5.690E-01  2.491E-01
  412  4.635E-03  5.002E-05  1.431E+00  5.689E-01  2.519E-01
  413  4.685E-03  5.002E-05  1.431E+00  5.689E-01  2.546E-01
  414  4.760E-03  7.495E-05  1.431E+00  5.688E-01  2.588E-01
  415  4.835E-03  7.495E-05  1.431E+00  5.687E-01  2.629E-01
  416  4.910E-03  7.495E-05  1.431E+00  5.686E-01  2.670E-01
  417  4.985E-03  7.495E-05  1.431E+00  5.686E-01  2.712E-01
  418  5.060E-03  7.495E-05  1.432E+00  5.685E-01  2.753E-01
  419  5.135E-03  7.495E-05  1.432E+00  5.684E-01  2.794E-01
  420  5.210E-03  7.495E-05  1.432E+00  5.683E-01  2.836E-01
  421  5.285E-03  7.495E-05  1.432E+00  5.683E-01  2.877E-01
  422  5.360E-03  7.495E-05  1.432E+00  5.682E-01  2.918E-01
  423  5.435E-03  7.495E-05  1.432E+00  5.681E-01  2.959E-01
  424  5.510E-03  7.495E-05  1.432E+00  5.680E-01  3.001E-01
  425  5.585E-03  7.495E-05  1.432E+00  5.679E-01  3.042E-01
  426  5.670E-03  8.483E-05  1.432E+00  5.678E-01  3.088E-01
  427  5.754E-03  8.483E-05  1.432E+00  5.677E-01  3.135E-01
  428  5.839E-03  8.483E-05  1.432E+00  5.676E-01  3.182E-01
  429  5.924E-03  8.483E-05  1.432E+00  5.675E-01  3.228E-01
  430  6.009E-03  8.483E-05  1.433E+00  5.674E-01  3.275E-01
  431  6.094E-03  8.483E-05  1.433E+00  5.673E-01  3.322E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    432, psi = 6.179E-03, q =  1.433

   is    psifac      dpsi        q       singfac     eval1

  432  6.179E-03  8.483E-05  1.433E+00  5.672E-01  3.368E-01
  433  6.179E-03  1.000E-07  1.433E+00  5.672E-01  3.368E-01
  434  6.179E-03  1.000E-07  1.433E+00  5.672E-01  3.368E-01
  435  6.189E-03  1.034E-05  1.433E+00  5.672E-01  3.374E-01
  436  6.199E-03  1.034E-05  1.433E+00  5.672E-01  3.380E-01
  437  6.210E-03  1.034E-05  1.433E+00  5.672E-01  3.385E-01
  438  6.252E-03  4.173E-05  1.433E+00  5.672E-01  3.408E-01
  439  6.293E-03  4.173E-05  1.433E+00  5.671E-01  3.431E-01
  440  6.335E-03  4.173E-05  1.433E+00  5.671E-01  3.454E-01
  441  6.377E-03  4.173E-05  1.433E+00  5.670E-01  3.477E-01
  442  6.425E-03  4.827E-05  1.433E+00  5.669E-01  3.504E-01
  443  6.473E-03  4.827E-05  1.433E+00  5.669E-01  3.530E-01
  444  6.522E-03  4.827E-05  1.433E+00  5.668E-01  3.557E-01
  445  6.570E-03  4.827E-05  1.433E+00  5.668E-01  3.583E-01
  446  6.618E-03  4.827E-05  1.433E+00  5.667E-01  3.610E-01
  447  6.683E-03  6.468E-05  1.433E+00  5.666E-01  3.645E-01
  448  6.747E-03  6.468E-05  1.433E+00  5.665E-01  3.681E-01
  449  6.812E-03  6.468E-05  1.434E+00  5.665E-01  3.716E-01
  450  6.877E-03  6.468E-05  1.434E+00  5.664E-01  3.752E-01
  451  6.941E-03  6.468E-05  1.434E+00  5.663E-01  3.787E-01
  452  7.024E-03  8.242E-05  1.434E+00  5.662E-01  3.832E-01
  453  7.106E-03  8.242E-05  1.434E+00  5.661E-01  3.878E-01
  454  7.189E-03  8.242E-05  1.434E+00  5.660E-01  3.923E-01
  455  7.271E-03  8.242E-05  1.434E+00  5.659E-01  3.968E-01
  456  7.354E-03  8.242E-05  1.434E+00  5.658E-01  4.013E-01
  457  7.436E-03  8.242E-05  1.434E+00  5.657E-01  4.058E-01
  458  7.559E-03  1.231E-04  1.434E+00  5.655E-01  4.126E-01
  459  7.682E-03  1.231E-04  1.435E+00  5.654E-01  4.193E-01
  460  7.805E-03  1.231E-04  1.435E+00  5.652E-01  4.260E-01
  461  7.928E-03  1.231E-04  1.435E+00  5.651E-01  4.328E-01
  462  8.052E-03  1.231E-04  1.435E+00  5.649E-01  4.395E-01
  463  8.175E-03  1.231E-04  1.435E+00  5.647E-01  4.462E-01
  464  8.298E-03  1.231E-04  1.435E+00  5.646E-01  4.530E-01
  465  8.421E-03  1.231E-04  1.436E+00  5.644E-01  4.597E-01
  466  8.544E-03  1.231E-04  1.436E+00  5.643E-01  4.664E-01
  467  8.667E-03  1.231E-04  1.436E+00  5.641E-01  4.731E-01
  468  8.790E-03  1.231E-04  1.436E+00  5.640E-01  4.799E-01
  469  8.913E-03  1.231E-04  1.436E+00  5.638E-01  4.866E-01
  470  9.036E-03  1.231E-04  1.436E+00  5.637E-01  4.933E-01
  471  9.160E-03  1.231E-04  1.437E+00  5.635E-01  5.000E-01
  472  9.283E-03  1.231E-04  1.437E+00  5.633E-01  5.067E-01
  473  9.406E-03  1.231E-04  1.437E+00  5.632E-01  5.134E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    474, psi = 9.529E-03, q =  1.437

   is    psifac      dpsi        q       singfac     eval1

  474  9.529E-03  1.231E-04  1.437E+00  5.630E-01  5.202E-01
  475  9.529E-03  1.000E-07  1.437E+00  5.630E-01  5.202E-01
  476  9.529E-03  1.000E-07  1.437E+00  5.630E-01  5.202E-01
  477  9.545E-03  1.556E-05  1.437E+00  5.630E-01  5.210E-01
  478  9.560E-03  1.556E-05  1.437E+00  5.630E-01  5.219E-01
  479  9.576E-03  1.556E-05  1.437E+00  5.630E-01  5.227E-01
  480  9.639E-03  6.295E-05  1.437E+00  5.629E-01  5.261E-01
  481  9.702E-03  6.295E-05  1.437E+00  5.628E-01  5.296E-01
  482  9.765E-03  6.295E-05  1.437E+00  5.627E-01  5.330E-01
  483  9.828E-03  6.295E-05  1.437E+00  5.626E-01  5.364E-01
  484  9.901E-03  7.295E-05  1.437E+00  5.626E-01  5.404E-01
  485  9.973E-03  7.295E-05  1.438E+00  5.625E-01  5.444E-01
  486  1.005E-02  7.295E-05  1.438E+00  5.624E-01  5.483E-01
  487  1.012E-02  7.295E-05  1.438E+00  5.623E-01  5.523E-01
  488  1.019E-02  7.295E-05  1.438E+00  5.622E-01  5.563E-01
  489  1.029E-02  9.709E-05  1.438E+00  5.621E-01  5.616E-01
  490  1.039E-02  9.709E-05  1.438E+00  5.619E-01  5.668E-01
  491  1.048E-02  9.709E-05  1.438E+00  5.618E-01  5.721E-01
  492  1.058E-02  9.709E-05  1.438E+00  5.617E-01  5.774E-01
  493  1.068E-02  9.709E-05  1.438E+00  5.616E-01  5.827E-01
  494  1.077E-02  9.709E-05  1.439E+00  5.615E-01  5.880E-01
  495  1.093E-02  1.553E-04  1.439E+00  5.613E-01  5.964E-01
  496  1.109E-02  1.553E-04  1.439E+00  5.611E-01  6.048E-01
  497  1.124E-02  1.553E-04  1.439E+00  5.609E-01  6.133E-01
  498  1.140E-02  1.553E-04  1.439E+00  5.607E-01  6.217E-01
  499  1.155E-02  1.553E-04  1.440E+00  5.605E-01  6.301E-01
  500  1.171E-02  1.553E-04  1.440E+00  5.603E-01  6.385E-01
  501  1.186E-02  1.553E-04  1.440E+00  5.601E-01  6.470E-01
  502  1.202E-02  1.553E-04  1.440E+00  5.599E-01  6.554E-01
  503  1.217E-02  1.553E-04  1.440E+00  5.597E-01  6.638E-01
  504  1.235E-02  1.780E-04  1.440E+00  5.595E-01  6.734E-01
  505  1.253E-02  1.780E-04  1.441E+00  5.593E-01  6.830E-01
  506  1.271E-02  1.780E-04  1.441E+00  5.591E-01  6.927E-01
  507  1.288E-02  1.780E-04  1.441E+00  5.589E-01  7.023E-01
  508  1.306E-02  1.780E-04  1.441E+00  5.587E-01  7.119E-01
  509  1.324E-02  1.780E-04  1.442E+00  5.585E-01  7.215E-01
  510  1.342E-02  1.780E-04  1.442E+00  5.583E-01  7.312E-01
  511  1.360E-02  1.780E-04  1.442E+00  5.580E-01  7.408E-01
  512  1.378E-02  1.780E-04  1.442E+00  5.578E-01  7.504E-01
  513  1.395E-02  1.780E-04  1.442E+00  5.576E-01  7.600E-01
  514  1.413E-02  1.780E-04  1.443E+00  5.574E-01  7.696E-01
  515  1.431E-02  1.780E-04  1.443E+00  5.572E-01  7.791E-01
  516  1.449E-02  1.780E-04  1.443E+00  5.570E-01  7.887E-01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    517, psi = 1.467E-02, q =  1.443

   is    psifac      dpsi        q       singfac     eval1

  517  1.467E-02  1.780E-04  1.443E+00  5.568E-01  7.983E-01
  518  1.467E-02  1.000E-07  1.443E+00  5.568E-01  7.983E-01
  519  1.467E-02  1.000E-07  1.443E+00  5.568E-01  7.983E-01
  520  1.469E-02  2.272E-05  1.443E+00  5.568E-01  7.995E-01
  521  1.471E-02  2.272E-05  1.443E+00  5.568E-01  8.008E-01
  522  1.473E-02  2.272E-05  1.443E+00  5.567E-01  8.020E-01
  523  1.483E-02  9.269E-05  1.443E+00  5.566E-01  8.070E-01
  524  1.492E-02  9.269E-05  1.443E+00  5.565E-01  8.120E-01
  525  1.501E-02  9.269E-05  1.444E+00  5.564E-01  8.169E-01
  526  1.510E-02  9.269E-05  1.444E+00  5.563E-01  8.219E-01
  527  1.521E-02  1.073E-04  1.444E+00  5.562E-01  8.277E-01
  528  1.532E-02  1.073E-04  1.444E+00  5.561E-01  8.335E-01
  529  1.543E-02  1.073E-04  1.444E+00  5.560E-01  8.392E-01
  530  1.553E-02  1.073E-04  1.444E+00  5.558E-01  8.450E-01
  531  1.564E-02  1.073E-04  1.444E+00  5.557E-01  8.507E-01
  532  1.579E-02  1.448E-04  1.444E+00  5.556E-01  8.585E-01
  533  1.593E-02  1.448E-04  1.445E+00  5.554E-01  8.663E-01
  534  1.608E-02  1.448E-04  1.445E+00  5.552E-01  8.740E-01
  535  1.622E-02  1.448E-04  1.445E+00  5.551E-01  8.818E-01
  536  1.636E-02  1.448E-04  1.445E+00  5.549E-01  8.895E-01
  537  1.655E-02  1.825E-04  1.445E+00  5.547E-01  8.993E-01
  538  1.673E-02  1.825E-04  1.445E+00  5.545E-01  9.091E-01
  539  1.691E-02  1.825E-04  1.446E+00  5.543E-01  9.189E-01
  540  1.709E-02  1.825E-04  1.446E+00  5.541E-01  9.286E-01
  541  1.728E-02  1.825E-04  1.446E+00  5.539E-01  9.384E-01
  542  1.746E-02  1.825E-04  1.446E+00  5.537E-01  9.481E-01
  543  1.773E-02  2.751E-04  1.447E+00  5.534E-01  9.628E-01
  544  1.801E-02  2.751E-04  1.447E+00  5.531E-01  9.775E-01
  545  1.829E-02  2.751E-04  1.447E+00  5.528E-01  9.922E-01
  546  1.856E-02  2.751E-04  1.447E+00  5.525E-01  1.007E+00
  547  1.884E-02  2.751E-04  1.448E+00  5.522E-01  1.021E+00
  548  1.911E-02  2.751E-04  1.448E+00  5.519E-01  1.036E+00
  549  1.939E-02  2.751E-04  1.448E+00  5.516E-01  1.051E+00
  550  1.966E-02  2.751E-04  1.449E+00  5.513E-01  1.065E+00
  551  1.994E-02  2.751E-04  1.449E+00  5.510E-01  1.080E+00
  552  2.021E-02  2.751E-04  1.449E+00  5.507E-01  1.095E+00
  553  2.049E-02  2.751E-04  1.450E+00  5.504E-01  1.109E+00
  554  2.076E-02  2.751E-04  1.450E+00  5.501E-01  1.124E+00
  555  2.104E-02  2.751E-04  1.450E+00  5.498E-01  1.138E+00
  556  2.131E-02  2.751E-04  1.450E+00  5.495E-01  1.153E+00
  557  2.159E-02  2.751E-04  1.451E+00  5.492E-01  1.167E+00
  558  2.186E-02  2.751E-04  1.451E+00  5.489E-01  1.182E+00
  559  2.214E-02  2.751E-04  1.451E+00  5.486E-01  1.196E+00
  560  2.241E-02  2.751E-04  1.452E+00  5.483E-01  1.211E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    561, psi = 2.269E-02, q =  1.452

   is    psifac      dpsi        q       singfac     eval1

  561  2.269E-02  2.751E-04  1.452E+00  5.480E-01  1.225E+00
  562  2.269E-02  1.000E-07  1.452E+00  5.480E-01  1.225E+00
  563  2.269E-02  1.000E-07  1.452E+00  5.480E-01  1.225E+00
  564  2.272E-02  3.577E-05  1.452E+00  5.480E-01  1.227E+00
  565  2.276E-02  3.577E-05  1.452E+00  5.479E-01  1.229E+00
  566  2.279E-02  3.577E-05  1.452E+00  5.479E-01  1.231E+00
  567  2.294E-02  1.453E-04  1.452E+00  5.477E-01  1.239E+00
  568  2.309E-02  1.453E-04  1.452E+00  5.476E-01  1.246E+00
  569  2.323E-02  1.453E-04  1.453E+00  5.474E-01  1.254E+00
  570  2.338E-02  1.453E-04  1.453E+00  5.473E-01  1.262E+00
  571  2.354E-02  1.662E-04  1.453E+00  5.471E-01  1.270E+00
  572  2.371E-02  1.662E-04  1.453E+00  5.469E-01  1.279E+00
  573  2.387E-02  1.662E-04  1.453E+00  5.467E-01  1.288E+00
  574  2.404E-02  1.662E-04  1.453E+00  5.465E-01  1.297E+00
  575  2.421E-02  1.662E-04  1.454E+00  5.463E-01  1.305E+00
  576  2.442E-02  2.172E-04  1.454E+00  5.461E-01  1.317E+00
  577  2.464E-02  2.172E-04  1.454E+00  5.459E-01  1.328E+00
  578  2.486E-02  2.172E-04  1.454E+00  5.456E-01  1.340E+00
  579  2.508E-02  2.172E-04  1.455E+00  5.454E-01  1.351E+00
  580  2.529E-02  2.172E-04  1.455E+00  5.451E-01  1.362E+00
  581  2.556E-02  2.697E-04  1.455E+00  5.448E-01  1.376E+00
  582  2.583E-02  2.697E-04  1.455E+00  5.445E-01  1.390E+00
  583  2.610E-02  2.697E-04  1.456E+00  5.442E-01  1.405E+00
  584  2.637E-02  2.697E-04  1.456E+00  5.439E-01  1.419E+00
  585  2.664E-02  2.697E-04  1.456E+00  5.436E-01  1.433E+00
  586  2.691E-02  2.697E-04  1.457E+00  5.433E-01  1.447E+00
  587  2.733E-02  4.191E-04  1.457E+00  5.428E-01  1.469E+00
  588  2.775E-02  4.191E-04  1.458E+00  5.423E-01  1.490E+00
  589  2.817E-02  4.191E-04  1.458E+00  5.419E-01  1.512E+00
  590  2.859E-02  4.191E-04  1.459E+00  5.414E-01  1.534E+00
  591  2.901E-02  4.191E-04  1.459E+00  5.409E-01  1.556E+00
  592  2.943E-02  4.191E-04  1.460E+00  5.404E-01  1.577E+00
  593  2.984E-02  4.191E-04  1.460E+00  5.399E-01  1.599E+00
  594  3.026E-02  4.191E-04  1.461E+00  5.394E-01  1.621E+00
  595  3.068E-02  4.191E-04  1.461E+00  5.389E-01  1.642E+00
  596  3.110E-02  4.191E-04  1.462E+00  5.385E-01  1.664E+00
  597  3.152E-02  4.191E-04  1.462E+00  5.380E-01  1.686E+00
  598  3.194E-02  4.191E-04  1.463E+00  5.375E-01  1.707E+00
  599  3.236E-02  4.191E-04  1.463E+00  5.370E-01  1.729E+00
  600  3.278E-02  4.191E-04  1.464E+00  5.365E-01  1.750E+00
  601  3.320E-02  4.191E-04  1.464E+00  5.360E-01  1.772E+00
  602  3.362E-02  4.191E-04  1.464E+00  5.355E-01  1.793E+00
  603  3.404E-02  4.191E-04  1.465E+00  5.350E-01  1.815E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    604, psi = 3.446E-02, q =  1.465

   is    psifac      dpsi        q       singfac     eval1

  604  3.446E-02  4.191E-04  1.465E+00  5.345E-01  1.836E+00
  605  3.446E-02  1.000E-07  1.465E+00  5.345E-01  1.836E+00
  606  3.446E-02  1.000E-07  1.465E+00  5.345E-01  1.836E+00
  607  3.451E-02  5.329E-05  1.466E+00  5.345E-01  1.839E+00
  608  3.456E-02  5.329E-05  1.466E+00  5.344E-01  1.841E+00
  609  3.462E-02  5.329E-05  1.466E+00  5.343E-01  1.844E+00
  610  3.480E-02  1.812E-04  1.466E+00  5.341E-01  1.853E+00
  611  3.498E-02  1.812E-04  1.466E+00  5.339E-01  1.863E+00
  612  3.516E-02  1.812E-04  1.466E+00  5.337E-01  1.872E+00
  613  3.534E-02  1.812E-04  1.467E+00  5.335E-01  1.881E+00
  614  3.555E-02  2.102E-04  1.467E+00  5.332E-01  1.892E+00
  615  3.576E-02  2.102E-04  1.467E+00  5.330E-01  1.903E+00
  616  3.597E-02  2.102E-04  1.467E+00  5.327E-01  1.913E+00
  617  3.618E-02  2.102E-04  1.468E+00  5.325E-01  1.924E+00
  618  3.639E-02  2.102E-04  1.468E+00  5.322E-01  1.935E+00
  619  3.673E-02  3.373E-04  1.468E+00  5.318E-01  1.952E+00
  620  3.707E-02  3.373E-04  1.469E+00  5.314E-01  1.969E+00
  621  3.740E-02  3.373E-04  1.469E+00  5.310E-01  1.986E+00
  622  3.774E-02  3.373E-04  1.469E+00  5.306E-01  2.003E+00
  623  3.808E-02  3.373E-04  1.470E+00  5.302E-01  2.020E+00
  624  3.850E-02  4.229E-04  1.470E+00  5.297E-01  2.042E+00
  625  3.892E-02  4.229E-04  1.471E+00  5.292E-01  2.063E+00
  626  3.935E-02  4.229E-04  1.471E+00  5.287E-01  2.084E+00
  627  3.977E-02  4.229E-04  1.472E+00  5.282E-01  2.106E+00
  628  4.019E-02  4.229E-04  1.472E+00  5.277E-01  2.127E+00
  629  4.062E-02  4.229E-04  1.473E+00  5.272E-01  2.148E+00
  630  4.125E-02  6.308E-04  1.473E+00  5.265E-01  2.180E+00
  631  4.188E-02  6.308E-04  1.474E+00  5.258E-01  2.211E+00
  632  4.251E-02  6.308E-04  1.475E+00  5.250E-01  2.243E+00
  633  4.314E-02  6.308E-04  1.476E+00  5.243E-01  2.275E+00
  634  4.377E-02  6.308E-04  1.476E+00  5.235E-01  2.306E+00
  635  4.440E-02  6.308E-04  1.477E+00  5.228E-01  2.337E+00
  636  4.503E-02  6.308E-04  1.478E+00  5.221E-01  2.369E+00
  637  4.566E-02  6.308E-04  1.479E+00  5.213E-01  2.400E+00
  638  4.629E-02  6.308E-04  1.479E+00  5.206E-01  2.431E+00
  639  4.692E-02  6.308E-04  1.480E+00  5.199E-01  2.462E+00
  640  4.755E-02  6.308E-04  1.481E+00  5.191E-01  2.494E+00
  641  4.818E-02  6.308E-04  1.482E+00  5.184E-01  2.525E+00
  642  4.882E-02  6.308E-04  1.482E+00  5.176E-01  2.556E+00
  643  4.945E-02  6.308E-04  1.483E+00  5.169E-01  2.587E+00
  644  5.008E-02  6.308E-04  1.484E+00  5.162E-01  2.618E+00
  645  5.071E-02  6.308E-04  1.485E+00  5.154E-01  2.649E+00
  646  5.134E-02  6.308E-04  1.485E+00  5.147E-01  2.679E+00
  647  5.197E-02  6.308E-04  1.486E+00  5.140E-01  2.710E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =    648, psi = 5.249E-02, q =  1.486

   is    psifac      dpsi        q       singfac     eval1

  648  5.249E-02  5.250E-04  1.487E+00  5.134E-01  2.736E+00
  649  5.249E-02  1.000E-07  1.487E+00  5.134E-01  2.736E+00
  650  5.249E-02  1.000E-07  1.487E+00  5.134E-01  2.736E+00
  651  5.257E-02  7.697E-05  1.487E+00  5.133E-01  2.739E+00
  652  5.265E-02  7.697E-05  1.487E+00  5.132E-01  2.743E+00
  653  5.273E-02  7.697E-05  1.487E+00  5.131E-01  2.747E+00
  654  5.299E-02  2.627E-04  1.487E+00  5.128E-01  2.760E+00
  655  5.325E-02  2.627E-04  1.488E+00  5.125E-01  2.772E+00
  656  5.351E-02  2.627E-04  1.488E+00  5.122E-01  2.785E+00
  657  5.378E-02  2.627E-04  1.488E+00  5.119E-01  2.798E+00
  658  5.408E-02  3.046E-04  1.488E+00  5.115E-01  2.813E+00
  659  5.439E-02  3.046E-04  1.489E+00  5.111E-01  2.827E+00
  660  5.469E-02  3.046E-04  1.489E+00  5.108E-01  2.842E+00
  661  5.499E-02  3.046E-04  1.490E+00  5.104E-01  2.857E+00
  662  5.530E-02  3.046E-04  1.490E+00  5.101E-01  2.872E+00
  663  5.579E-02  4.908E-04  1.490E+00  5.095E-01  2.895E+00
  664  5.628E-02  4.908E-04  1.491E+00  5.089E-01  2.919E+00
  665  5.677E-02  4.908E-04  1.492E+00  5.084E-01  2.943E+00
  666  5.726E-02  4.908E-04  1.492E+00  5.078E-01  2.966E+00
  667  5.775E-02  4.908E-04  1.493E+00  5.072E-01  2.990E+00
  668  5.837E-02  6.157E-04  1.494E+00  5.065E-01  3.019E+00
  669  5.898E-02  6.157E-04  1.494E+00  5.058E-01  3.049E+00
  670  5.960E-02  6.157E-04  1.495E+00  5.050E-01  3.078E+00
  671  6.022E-02  6.157E-04  1.496E+00  5.043E-01  3.107E+00
  672  6.083E-02  6.157E-04  1.496E+00  5.036E-01  3.137E+00
  673  6.145E-02  6.157E-04  1.497E+00  5.029E-01  3.166E+00
  674  6.238E-02  9.287E-04  1.498E+00  5.018E-01  3.210E+00
  675  6.330E-02  9.287E-04  1.499E+00  5.007E-01  3.254E+00
  676  6.423E-02  9.287E-04  1.500E+00  4.996E-01  3.298E+00
  677  6.516E-02  9.287E-04  1.502E+00  4.985E-01  3.341E+00
  678  6.609E-02  9.287E-04  1.503E+00  4.974E-01  3.385E+00
  679  6.702E-02  9.287E-04  1.504E+00  4.963E-01  3.428E+00
  680  6.795E-02  9.287E-04  1.505E+00  4.951E-01  3.472E+00
  681  6.888E-02  9.287E-04  1.506E+00  4.940E-01  3.515E+00
  682  6.981E-02  9.287E-04  1.507E+00  4.929E-01  3.558E+00
  683  7.073E-02  9.287E-04  1.508E+00  4.918E-01  3.601E+00
